tweet_id,user_id,username,text,like_count,retweet_count,location,creation_date_time,sentiment
1.50E+18,15918791,wZaHK,All vaccines procured and provided by HK govt so it’s the same to her Many of my ‘patriotic colleagues and friends went for Sinovac as did many ‘blue folks,1,0,Hong Kong,8/3/2022,NEUTRAL
1.50E+18,1.46E+18,NousEnglaland,The latest COVID19 vaccine data is shocking No wonder media distracts YOU with Ukraine 👀,0,0,No Location,18/3/2022,NEGATIVE
1.50E+18,9.39E+17,Chrisjo58547614,Ron it a virus vaccine game run by DTRA DARPA they make both commercialize it with small company close to darpa or start one then spread a little bird flu or covid and collect trillions or billions,0,0,No Location,18/3/2022,NEGATIVE
1.50E+18,74735496,regnans,Pfizer CEO they told me to,3,0,"Melbourne, Australia",13/3/2022,NEUTRAL
1.50E+18,1.32E+18,Rupaltierra,can a fully vaccinated COVAXIN passenger transit through germany to switzerland Spain on a LH flight,0,0,No Location,8/3/2022,NEUTRAL
1.50E+18,1.42E+18,IanLinklater5,Maybe to ask for a loan to bail Moderna,0,0,No Location,13/3/2022,NEUTRAL
1.50E+18,1.45E+18,jojointassie,Triple with Pfizer no covid BUT more serious side effects with each dose Do not think there will be a 4th,0,0,Tasmania,13/3/2022,NEUTRAL
1.50E+18,1.40E+18,CryptoN25125519,OCGN Next time go to La Paz to check on the progress of my new house I can get a Covaxin jab 🤞,0,0,"Swindon, United Kingdom 🇬🇧",9/3/2022,NEUTRAL
1.50E+18,9.45E+17,steely_den,Disgusting Moderna Approves 900 Million Golden Parachute for CEO After Company Went From Losing 747 Million In 2020 to Making 12 2 Billion in 2021 With Its Covid Jab via,0,0,United States,12/3/2022,NEGATIVE
1.50E+18,1.35E+18,DivyneDr,pfizer I’m sorry that the government and insurance companies and mass media and universities and academics and the medical profession are controlled by big pharma rather than protect the best interests of citizens and now you suffer Miracles happen Don’t give up Godspeed 🙏,2,0,No Location,13/3/2022,POSITIVE
1.50E+18,1.46E+18,MACSJAGARDNER1,INVESTIGATE FAUCHI AND FDA corruption Push to see why traditional vaccines are being shut out and ineffective mRNA is being shoved Follow the money Or are you alls pockets lined by the corruption as well COVAXIN,1,0,No Location,10/3/2022,NEGATIVE
1.50E+18,60369503,timetoski,pfizer moderna and I'm fairly certain the word immunization derives from immunity 😵‍💫,3,0,No Location,12/3/2022,NEUTRAL
1.50E+18,309703540,HarveytheSavage,I think this is called Fraud,1,0,South Africa,18/3/2022,NEUTRAL
1.50E+18,1.24E+18,Viji12345678910,The prime minister Kamalhasan is an alqueda terrorist He has connection with Pfizercompany network They have been doing terrorism for longtime The pfizer company is the reason for world terrorism Therefore the homeaffairs department has to closewatch their entire family members,0,0,"Manamadurai, India",13/3/2022,NEGATIVE
1.50E+18,547171777,Assassing666,You're doing absolutely fine So why accept the Corona Virus Vaccine from the UK What was that you mentioned about hypocrisy and bike riding mate,1,0,No Location,18/3/2022,NEUTRAL
1.50E+18,3787822172,Akjain1997,Sinovac giving great results,0,0,"Surat, Gujarat",13/3/2022,POSITIVE
1.50E+18,1.50E+18,chong_mwchong,Can parents opt not to continue wt 2nd Pfizer dose and move to Sinovac Govt announced too late for Sinovac approval Concern parents,0,0,No Location,8/3/2022,NEUTRAL
1.50E+18,475448789,IsaacChalik,you think you have problems,2,0,Australia,12/3/2022,NEGATIVE
1.50E+18,9258612,PointyChicken,And do the cdc and nih consider these Pfizer and Moderna vaccines as vaccines Yes they do Sit down you conspiracy theorist Are you typing this from your truck convoy,0,0,Midwest,12/3/2022,NEGATIVE
1.50E+18,1.31E+18,Flet56109823,the same energy you have to promote these vaccine to the people you are leading is the same energy we need from you about Pfizer recent document doing that is trending Leading us in your confidence,0,0,No Location,13/3/2022,POSITIVE
1.50E+18,2997308841,JamesCerulo,To be clear it would still have killed people in the short term But we're not going to reach herd immunity with all the idiots that are eligible to but will not take the vaccine So would've spreading the milder version of COVID have helped everyone's long-term survival,0,0,Minnesota,18/3/2022,NEUTRAL
1.50E+18,160366917,diet_tyuu,I got the third vaccination now It was Moderna vaccine 1st Pfizer vaccine 2nd Pfizer vaccine 3rd Moderna vaccine now,7,1,Japan,13/3/2022,NEUTRAL
1.50E+18,1.46E+18,Pizzey2Lisa,pfizer So sorry for you please continue to advocate for yourself and other victims don’t give up stay strong people believe you I believe you so many of my vaxed friends are really suffering now it’s so wrong,29,0,No Location,13/3/2022,POSITIVE
1.50E+18,26347653,AutomaticEarth,Debt Rattle March 13 2022 ColdWar FiatCurrencies garbage inflation leukemia Moderna options Putin sanctions Ukraine,0,0,Atlantic Ocean,13/3/2022,NEGATIVE
1.50E+18,7.75E+17,Super_Kikkoman,If you care to look at the statistics Sinovac works The majority 90 are unvaccinated not fully vaccinated,0,0,No Location,13/3/2022,POSITIVE
1.50E+18,1.49E+18,LTRNForever,New study out of Sweden on Pfizer vaccine showing mRNA reverse transcribed to DNA in liver cells which could mean long term auto immune side effects from the vaccine,36,51,"Arizona, USA",13/3/2022,POSITIVE
1.50E+18,1.38E+18,thegatt_l,Global powers inch closer to agreement to waive Covid vaccine patents Yet another proof that Big Pharma’s profits will always be prioritised over the literal lives of millions of people,0,0,No Location,18/3/2022,NEUTRAL
1.50E+18,1.44E+18,Gustavo74001799,If your not working on bringing covaxin to the U S then your not really doing Sh t,2,0,No Location,9/3/2022,NEGATIVE
1.50E+18,95640686,rhokilpatrick,An epidemiologist I spoke to recently said whilst Sinovac is less effective at preventing infection it does still effectively prevent death and hospitalisation—so pushing a less effective vaccine for political reasons is still irresponsible but not necessarily a CFR game-changer,6,0,在臺港人,11/3/2022,NEUTRAL
1.50E+18,622422789,drdougboston,Just not true The guy who started Moderna worked hard and became a billionaire due to COVID vaccine as did several other company members etc let’s see what they do with it,0,0,"Boston, MA",12/3/2022,POSITIVE
1.50E+18,20883845,wmkoenig,Business as usual doesn't work during a pandemic time to urge moderna to ensure they share the science tech of the COVID19 vaccines Everyone deserves a fair shot at recovery JoinCTAP PeoplesVaccine,0,0,"Louisville, KY",12/3/2022,POSITIVE
1.50E+18,1.50E+18,DiuLeiLoMo6c9,Sorry it was the first 46 deaths 1 was Biontech other 5 was sinovac Of the 5 3 was double 2 was single 💉,0,0,Hong Kong,7/3/2022,NEUTRAL
1.50E+18,8.84E+17,KetingWu,Did you read the 9-page adverse events of the toxic Pfizer mRNA jabs How many have been and will be killed or injured by you devils injection mandate,0,0,No Location,13/3/2022,NEGATIVE
1.50E+18,194107402,ahinekonet_masa,this week summarised P-N T-A 3rd COVID-19 vaccination done Pfizer+Pfizer+Moderna Mixed 11th year comes from the catastrophic natural disaster from Mar 2011 and lastly recognise Spring comes,0,0,"ZunowEast, Chiba, Japan",13/3/2022,NEGATIVE
1.50E+18,9.53E+17,EZDealsBeacons,Can Sinovac protect Indonesia from the Omicron wave Boosting Target targeting boost,0,0,Globally,8/3/2022,NEUTRAL
1.50E+18,127512810,USEmbassyBern,Thank you to the Lonza team for hosting Ambassador Miller at their HQ in Basel yesterday Lonza has significant investments in the United States employs thousands of Americans produced the Moderna COVID vaccine in Portsmouth New Hampshire 🇺🇸 moderna,13,1,"Berne, Switzerland",18/3/2022,POSITIVE
1.50E+18,9.18E+17,Luvmoorcats,Check out Pfizer’s data in a 38 page document that has 9 pages of adverse reactions listed It was released because the courts ordered Pfizer to do so Pfizer wasn't going to release the documents for 75 years The proof is there You cannot deny the truth anymore ✔,0,0,Aussieland,13/3/2022,NEUTRAL
1.50E+18,1.34E+18,um_primum,𝗢𝗨𝗧𝗦𝗜𝗗 𝗨𝗠 Proposals to apply a second vaccine booster shots for senior citizens and people with comorbidities against COVID-19 are being spearheaded by the Philippine College of Chest Physicians via GMA News PRIMUMNationalNews,0,0,Davao City,18/3/2022,NEUTRAL
1.50E+18,1.33E+18,tdpel,Coronavirus Africa’s COVID-19 vaccine uptake increases by 15,0,0,"Lagos, Nigeria",18/3/2022,NEUTRAL
1.50E+18,18600301,_aliosubsole_,Pfizer should follow Goldman Sachs and others Just leave,0,0,No Location,13/3/2022,NEUTRAL
1.50E+18,36248431,colourstay,Thanks to CCP propaganda against mRNA and their promotion on the useless Sinovac,1,0,City of the Queen + New Albion,10/3/2022,NEGATIVE
1.50E+18,1.32E+18,BJ51607891,What about the adverse effects released by Pfizer via court order that they wanted confidential until we are all dead Do u think it’s a victory that many have lost their lives or become severely injured due to the govt pushing a vaccine they know wasn’t safe or effective Lies,0,0,No Location,13/3/2022,NEGATIVE
1.50E+18,1.29E+18,shangase_khaya,All I've asked was for you to provide me with the evidence don't mind if it's a link from Pfizer that states their vaccines kill people and let me worry about how I'll get through 55000 pages As stated earlier I'm open to being wrong,0,0,"Pietermaritzburg, South Africa",12/3/2022,NEUTRAL
1.50E+18,1.26E+18,InvestorBusine1,pfizer try sermorelin rx from your doc possibly your best hope,0,0,No Location,13/3/2022,NEGATIVE
1.50E+18,1954309494,BostonXpat,moderna And also brought to you by Myocarditis,0,0,No Location,13/3/2022,NEGATIVE
1.50E+18,9.85E+17,Angiepolicelli2,VAERS expert Dr Jessica Rose discusses COVID-19 vaccine data Prayers Stop insulting Us plez,1,0,"New York, USA",18/3/2022,NEUTRAL
1.50E+18,16192144,halftroll,Moderna to share vaccine tech commits to never enforce COVID-19 jab patents,0,0,"La Paz, but not Hainan 4 now",12/3/2022,NEUTRAL
1.50E+18,2449502355,AdvoBarryRoux,Now we are being told that Cyril Ramaphosa received his Pfizer booster shot 13 months after getting his jab in Khayelitsha Now this is a clear indication that he’s geting jabed with a placebo not a real thing There’s no way after that daming report one would risk his life,378,86,South Africa,13/3/2022,NEGATIVE
1.50E+18,1.33E+18,LorriganMichael,Pfizer PfizerDocuments buried their data in the authorisation process The fraud is now becoming abundantly clear Millions around the world have lost their life or succumbed to injury This is without a doubt the biggest medical miss practice in global history,1,0,"Melbourne, Victoria",13/3/2022,NEGATIVE
1.50E+18,1.46E+18,DaBigBrother_A,That Moderna got a lil kick to it Might need an eighth of that,0,0,"Bronx, NY",13/3/2022,NEUTRAL
1.50E+18,321954654,kylenabecker,China reports the lowest Covid deaths of any major country 5 37 per million Remember China doesn't use mRNA vaccines Its Sinovac vaccines are terrible Did you ever see U S mainstream media express skepticism of this data point No It just repeats bogus CCP propaganda,457,82,"New York, NY",12/3/2022,NEGATIVE
1.50E+18,912622082,michaeldonohue6,when will Covaxin be approved IchooseCOVAXIN,0,1,No Location,7/3/2022,POSITIVE
1.50E+18,8.38E+17,ilonat2016,Is it BS I downloaded a portion of the Pfizer report that they wanted to keep from the public for 75 years but the FDA court ordered them to release it and the 32 page report of just the adverse reactions deaths was shocking They are criminals to keep that hidden 😡,0,0,No Location,13/3/2022,NEGATIVE
1.50E+18,539908341,TheDs_Pk,Well done 👏 Also thanks to for his massive approach towards pfizer Moderna which gave them 1 bil each before even the Vaccine was in our thoughts Also please have a look at inflation stop following Obama's policies I see a resection is coming,0,0,No Location,12/3/2022,POSITIVE
1.50E+18,1.08E+18,Blavasi,So who wants to say this is a conspiracy theory still Pfizer FDA,0,0,United States of America,13/3/2022,NEUTRAL
1.50E+18,1.49E+18,askalotl1984,Dr John Campbell Explaining the Pfizer documents LookUp Some of us have far graver fears🫣😬,0,0,No Location,13/3/2022,NEUTRAL
1.50E+18,78195305,snufflelove,In what may be his response to the inconvenient discovery of a key gene sequence of the COVID-19 virus in a 2016 patent bearing his name Moderna CEO Stephane Bancel reveals what many have suspected all along that SARS-CoV-2 is a result of a lab leak,0,0,USA,12/3/2022,NEUTRAL
1.50E+18,1.39E+18,LordsofD,The govt already knew the vaccines were completely useless when the rollout began They also knew of the side effects and deaths They had the Pfizer data but decided to cover it up for political reasons They could hardly turn admit the truth,1,2,No Location,13/3/2022,NEGATIVE
1.50E+18,411902794,Paul__Fritz,Who do you work for Pfizer Moderna Bill Gates WEF,0,0,No Location,12/3/2022,NEGATIVE
1.50E+18,1.05E+18,MaGetTheShotgun,Counter productive 🤔 More than 80 of the deaths reported after vaccination—a requirement for healthcare providers on account of the shots emergency authorization—were among people ages 60 and over,1,0,Canada,12/3/2022,NEGATIVE
1.50E+18,491539871,Carmag12,another Dad died from severe brain clot caused by Covid AstraZeneca vaccine,0,0,No Location,18/3/2022,NEGATIVE
1.50E+18,1.44E+18,Carolyn18059540,Facts Matter March 11 The Pfizer Documents 158K Adverse Events 42K Case reports 1 2K Fatalities in First 3 Months via,0,0,No Location,13/3/2022,NEUTRAL
1.50E+18,2788959950,Parenting_b,New Vaccine Findings Pose Tough Questions for Parents of Young Chil Nytimes The F D A temporarily halted efforts to authorize the Pfizer-BioNTech vaccine for young chi Add your highlights Parenting,0,0,Internet,13/3/2022,NEUTRAL
1.50E+18,1.16E+18,Octogenarian_SH,if they believe one side they get sinovac if they believe the other they get pfizer what's happening to people getting neither who are really the casualties here,0,0,No Location,11/3/2022,NEUTRAL
1.50E+18,1.27E+18,DrOnyemaOgbuagu,Another study showing that with a high Ro SARS CoV 2 variant circulating antibodies are the best correlate of protection against infection Efficacy of a Fourth Dose of Covid-19 mRNA Vaccine against Omicron NEJM,4,2,No Location,18/3/2022,POSITIVE
